MOV;r,r;1
MOV;r,i;1
MOV;r,m;4
MOV;m,r;3
MOV;m,i;
MOVNTI;m,r;
MOVSX MOVZX MOVSXD;r16,r8;7
MOVSX MOVZX MOVSXD;r16,m8;7
MOVSX MOVZX MOVSXD;r32/r64,r;1
MOVSX MOVZX MOVSXD;r32/r64,m;4
CMOVcc;r,r;2
CMOVcc;r,m;
XCHG;r,r;8
XCHG;r,m;24
XLAT;;8
PUSH;r;
PUSH;i;
PUSH;m;
PUSHF(D/Q);;
PUSHA(D);;
POP;r;
POP;(E/R)SP;
POP;m;
POPF(D/Q);;
POPA(D);;
LAHF;;1
SAHF;;2
SALC;;9
LEA;r,[r+d];1
LEA;r,[r+r*s];1
LEA;r,[r+r*s+d];2
LEA;r,[rip+d];
LEA;r16,[m];7
BSWAP;r;1
MOVBE;r16,m16;
MOVBE;r/m32/m64;
MOVBE;m,r;
PREFETCHNTA ;m;
PREFETCHT0/1/2 ;m;
PREFETCHNTW;m;
LFENCE;;
MFENCE;;
SFENCE;;
ADD SUB;r,r/i;1
ADD SUB;r,m;
ADD SUB;m,r/i;7
ADC SBB;r,r/i;2
ADC SBB;r,m;
ADC SBB;m,r/i;7
ADCX ADOX;r32,r32;2
ADCX ADOX;r64,r64;2
CMP ;r,r/i;1
CMP ;m,r/i;
INC DEC;r;1-2
NEG NOT;r;1
INC DEC NEG NOT;m;7
AAA  AAS;;13
DAA;;17
DAS;;17
AAD;;8
AAM;;30
MUL IMUL;r8;8
MUL IMUL;r16;8
MUL IMUL;r32;8
MUL IMUL;r64;8
IMUL;r16,r16;7
IMUL;r32,r32;3
IMUL;r64,r64;5
IMUL;r16,r16,i;7
IMUL;r32,r32,i;3
IMUL;r64,r64,i;5
MUL IMUL;m8;
MUL IMUL;m16;
MUL IMUL;m32;
MUL IMUL;m64;
DIV ;r/m8;30
DIV ;r/m16;30-35
DIV ;r/m32;29-42
DIV;r/m 64;39-95
IDIV;r/m8;39
IDIV;r/m16;38-42
IDIV;r/m32;37-49
IDIV;r/m64;53-108
CBW;;7
CWDE;;1
CDQE;;1
CWD;;7
CDQ;;1
CQO;;1
POPCNT;r16,r16;7
POPCNT;r32,r32;3
POPCNT;r64,r64;3
CRC32;r32,r8;7
CRC32;r32,r16;6
CRC32;r32,r32;3
CRC32;r64,r64;6
AND OR XOR;r,r/i;1
AND OR XOR;r,m;
AND OR XOR;m,r/i;6
TEST;r,r/i;1
TEST;m,r/i;
SHR SHL SAR;r,i/cl;1
SHR SHL SAR;m,i/cl;
ROR ROL;r,i/cl;1
ROR ROL;m,i/cl;
RCR;r,1;10
RCL;r,1;2
RCR;r,i/cl;13
RCR;m,i/cl;13
RCL;r,i/cl;13
RCL;m,i/cl;16
SHLD;r16,r16,i;11
SHLD;r16,m16,i;13
SHLD;r32,r32,i;2
