MOV;r8,r8;1
MOV;r16,r16;1
MOV;r32,r32;0
MOV;r64,r64;0
MOV;r,i;
MOV;r,m8/m16;4
MOV;r,m32/m64;0-4
MOV;m,r8/r16;3
MOV;m,r32/r64;0-3
MOV;m,i;
MOVNTI;m,r;~900
MOVZX, MOVSX;r,r;1
MOVZX, MOVSX;r,m;3-4
MOVSXD;r64,r32;1
MOVSXD;r64,m32;3
CMOVcc;r,r;1
CMOVcc;r,m;
XCHG;r8,r8;1
XCHG;r16,r16;1
XCHG;r32,r32;0
XCHG;r64,r64;0
XCHG;r,m;~18
XLAT;;5
PUSH;r;
PUSH;i;
PUSH;m;
PUSHF(D/Q);;
PUSH;sp;
PUSHA(D);;
POP;r;
POP;m;
POPF(D/Q);;
POPA(D);;
POP;sp;2
LEA;r16,[m];2
LEA;r32/r64,[m];1
LEA;r32/r64,[m];1-2
LAHF;;3
SAHF;;2
SALC;;1
BSWAP;r;1
MOVBE;r,[m];
MOVBE;[m],r;
PREFETCHNTA;m;
PREFETCHT0/1/2;m;
PREFETCH/W;m;
SFENCE;;
LFENCE;;
MFENCE;;
ADD, SUB;r,r;1
ADD, SUB;r,i;1
ADD, SUB;r,m;
ADD, SUB;m8/m16,r;7
ADD, SUB;m32/m64,r;1
ADC, SBB;r,r;1
ADC, SBB;r,i;1
ADC, SBB;r,m;1
ADC, SBB;m8/m16,r/i;7
ADC, SBB;m32/m64,r/i;1
ADCX ADOX;r,r;1
CMP;r,r;1
CMP;r,i;1
CMP;r,m;
CMP;m,i;
INC, DEC, NEG;r;1
INC, DEC, NEG;m8/m16;7
INC, DEC, NEG;m32/m64;1
AAA, AAS;;6
DAA;;9
DAS;;9
AAD;;5
AAM;;13
MUL, IMUL;r8/m8;3
MUL, IMUL;r16/m16;3
MUL, IMUL;r32/m32;3
MUL, IMUL;r64/m64;3
IMUL;r,r;3
IMUL;r,m;
IMUL;r16,r16,i;4
IMUL;r32,r32,i;3
IMUL;r64,r64,i;3
IMUL;r16,m16,i;
IMUL;r32,m32,i;
IMUL;r64,m64,i;
MULX;r,r,r;4
DIV;r8/m8;12-15
DIV;r16/m16;13-20
DIV;r32/m32;13-28
DIV;r64/m64;13-44
IDIV;r8/m8;12-15
IDIV;r16/m16;13-20
IDIV;r32/m32;13-28
IDIV;r64/m64;13-44
CBW;;1
CWDE, CDQE;;1
CDQ, CQO;;1
CWD;;1
AND, OR, XOR;r,r;1
AND, OR, XOR;r,i;1
AND, OR, XOR;r,m;
AND, OR, XOR;m8/m16,r/i;7
AND, OR, XOR;m32/m64,r/i;1
TEST;r,r;1
TEST;r,i;1
TEST;m,r;
TEST;m,i;
NOT;r;1
NOT;m8/m16;7
NOT;m32/m64;1
ANDN;r,r,r;1
SHL, SHR, SAR;r,i/CL;1
ROL, ROR;r,i/CL;1
RCL;r,1;1
RCL;r,i;4
RCL;r,cl;4
RCR;r,1;1
RCR;r,i;3
RCR;r,cl;3
SHLD, SHRD;r,r,i;3
SHLD, SHRD;r,r,cl;3
SHLD, SHRD;m,r,i/CL;
SARX;r,r,r;1
SHLX;r,r,r;1
SHRX;r,r,r;1
RORX;r,r,i;1
BT;r,r/i;1
BT;m,i;
BT;m,r;
BTC, BTR, BTS;r,r/i;2
BTC, BTR, BTS;m,i;9
BTC, BTR, BTS;m,r;9
BSF;r,r;3
BSF;r,m;4
BSR;r,r;4
BSR;r,m;5
SETcc;r;1
SETcc;m;
CLC, STC;;
CMC;;1
CLD;;
STD;;
POPCNT;r,r;1
LZCNT;r,r;1
TZCNT;r,r;2
BEXTR;r,r,r;1
BLSI;r,r;2
BLSMSK;r,r;2
BLSR;r,r;2
PDEP;r,r,r;19
PEXT;r,r,r;19
BZHI;r,r,r;1
JMP;short/near;
JMP;r;
JMP;m;
Jcc;short/near;
fused CMP+Jcc;short/near;
J(E/R)CXZ;short;
LOOP;short;
LOOPE LOOPNE;short;
CALL;near;
CALL;r;
CALL;m;
RET;;
RET;i;
BOUND;m;
INTO;;
LODS;;
REP LODS;m;
STOS;;
REP STOS;;
REP STOS;;
MOVS;;
REP MOVS;;
REP MOVS;;
SCAS;;
REP SCAS;;
CMPS;;
REP CMPS;;
LOCK ADD;m,r;~17
XADD;m,r;7
LOCK XADD;m,r;~17
CMPXCHG;m,r8;9
CMPXCHG;m,r16/r32/r64;9
LOCK CMPXCHG;m,r;~17
CMPXCHG8B;m64;9
LOCK CMPXCHG8B;m64;~17
CMPXCHG16B;m128;14
LOCK CMPXCHG16B;m128;~17
NOP (90);;
Long NOP (0F 1F);;
PAUSE;;
ENTER;a,0;
ENTER;a,b;
LEAVE;;
CPUID;;
XGETBV;;
RDTSC;;
RDTSCP;;
RDPMC;;
CRC32;r32,r8;3
CRC32;r32,r16;3
CRC32;r32,r32;3
RDRAND RDSEED;r16/r32;
RDRAND RDSEED;r64;
FLD;r;1
FLD;m32/m64;6
FLD;m80;7
FBLD;m80;
FST(P);r;1
FST(P);m32/m64;5
FSTP;m80;8
FBSTP;m80;
FXCH;r;0
FILD;m;8
FIST(T)(P);m;5
FLDZ, FLD1;;
FCMOVcc;st0,r;3
FFREE;r;0
FINCSTP, FDECSTP;;0
FNSTSW;AX;
FNSTSW;m16;
FLDCW;m16;
FNSTCW;m16;
FADD(P),FSUB(R)(P);r/m;5
FIADD,FISUB(R);m;
FMUL(P);r/m;5
FIMUL;m;
FDIV(R)(P);r;15
FDIV(R);m;
FIDIV(R);m;
FABS, FCHS;;1
FCOM(P), FUCOM(P);r/m;
FCOMPP, FUCOMPP;;
FCOMI(P);r;
FICOM(P);m;
FTST;;
FXAM;;
FRNDINT;;3
FPREM FPREM1;;
FSQRT;;22
FLDPI, etc.;;
FSIN;;50-170
FCOS;;50-120
FSINCOS;;75-140
FPTAN;;75-95
FPATAN;;50-160
FSCALE;;8
FXTRACT;;8
F2XM1;;55
FYL2X;;~50
FYL2XP1;;~145
FNOP;;
(F)WAIT;;
FNCLEX;;
FNINIT;;
FNSAVE;m864;
FRSTOR;m864;
MOVD;r32,mm;3
MOVD;mm,r32;4
MOVD/Q;r32/r64,x;3
MOVD/Q;x,r32/r64;3
MOVD;mm/x,m32;4
MOVD;m32,mm/x;4
MOVQ;mm/x,mm/x;1
MOVQ;mm/x,m64;4
MOVQ;m64,mm/x;4
MOVDQA;x,x;0
MOVDQA;x,m;4
MOVDQA;m,x;4
VMOVDQA;y,y;0
VMOVDQA;y,m256;4
