MOVD;xmm, r32;6-7
MOVD;xmm,m32;≈ 8
MOVD;m32, r;≈ 8
MOVQ;mm,mm;6
MOVQ;xmm,xmm;2-3
MOVQ;r,m64;≈ 8
MOVQ;m64,r;≈ 8
MOVDQA;xmm,xmm;6
MOVDQA;xmm,m;≈ 8
MOVDQA;m,xmm;≈ 8
MOVDQU;xmm,m;
MOVDQU;m,xmm;
MOVDQ2Q;mm,xmm;8-9
MOVQ2DQ;xmm,mm;8-9
MOVNTQ;m,mm;
MOVNTDQ;m,xmm;
PACKSSWB/DW PACKUSWB;mm,r/m;2-3
PACKSSWB/DW PACKUSWB;xmm,r/m;4-5
PUNPCKH/LBW/WD/DQ;mm,r/m;2-3
PUNPCKHBW/WD/DQ/QDQ;xmm,r/m;4-5
PUNPCKLBW/WD/DQ/QDQ;xmm,r/m;2-3
PSHUFD;xmm,xmm,i;4-5
PSHUFL/HW;xmm,xmm,i;2-3
PSHUFW;mm,mm,i;2-3
MASKMOVQ;mm,mm;
MASKMOVDQU;xmm,xmm;
PMOVMSKB;r32,r;7-8
PEXTRW;r32,mm,i;8-9
PEXTRW;r32,xmm,i;9-10
PINSRW;mm,r32,i;3-4
PINSRW;xmm,r32,i;4-5
PADDB/W/D PADD(U)SB/W;r,r/m;2-3
PSUBB/W/D PSUB(U)SB/W;r,r/m;2-3
PADDQ, PSUBQ;mm,r/m;2-3
PADDQ, PSUBQ;xmm,r/m;4-5
PCMPEQB/W/D PCMPGTB/W/D ;r,r/m;2-3
PMULLW PMULHW;r,r/m;6-7
PMULHUW;r,r/m;6-7
PMADDWD;r,r/m;6-7
PMULUDQ;r,r/m;6-7
PAVGB/W;r,r/m;2-3
PMIN/MAXUB;r,r/m;2-3
PMIN/MAXSW;r,r/m;2-3
PSADBW;r,r/m;4-5
PAND, PANDN;r,r/m;2-3
POR, PXOR;r,r/m;2-3
PSLL/RLW/D/Q, PSRAW/D;r,i/r/m;2-3
PSLLDQ, PSRLDQ;xmm,i;4-5
EMMS;;12
MOVAPS/D;r,r;6
MOVAPS/D;r,m;≈ 7
MOVAPS/D;m,r;≈ 7
MOVUPS/D;r,r;6
MOVUPS/D;r,m;
MOVUPS/D;m,r;
MOVSS;r,r;2
MOVSD;r,r;2-3
MOVSS, MOVSD;r,m;≈ 7
MOVSS, MOVSD;m,r;
MOVHLPS;r,r;4
MOVLHPS;r,r;2
MOVHPS/D, MOVLPS/D;r,m;
MOVHPS/D, MOVLPS/D;m,r;
MOVNTPS/D;m,r;
MOVMSKPS/D;r32,r;6-7
SHUFPS/D;r,r/m,i;4-5
UNPCKHPS/D;r,r/m;4-5
UNPCKLPS/D;r,r/m;2-3
CVTPS2PD;r,r/m;7-8
CVTPD2PS;r,r/m;10-11
CVTSD2SS;r,r/m;14-15
CVTSS2SD;r,r/m;10-11
CVTDQ2PS;r,r/m;4-5
CVTDQ2PD;r,r/m;9-10
CVT(T)PS2DQ;r,r/m;4-5
CVT(T)PD2DQ;r,r/m;9-10
CVTPI2PS;xmm,mm;10-11
CVTPI2PD;xmm,mm;11-12
CVT(T)PS2PI;mm,xmm;7
CVT(T)PD2PI;mm,xmm;11-12
CVTSI2SS;xmm,r32;10-11
CVTSI2SD;xmm,r32;15-16
CVT(T)SD2SI;r32,xmm;8-9
CVT(T)SS2SI;r32,xmm;8-9
ADDPS/D ADDSS/D;r,r/m;4-5
SUBPS/D SUBSS/D;r,r/m;4-5
MULPS/D MULSS/D;r,r/m;6-7
DIVSS;r,r/m;23
DIVPS;r,r/m;39
DIVSD;r,r/m;38
DIVPD;r,r/m;69
RCPPS RCPSS;r,r/m;4-5
MAXPS/D MAXSS/DMINPS/D MINSS/D;r,r/m;4-5
CMPccPS/D CMPccSS/D;r,r/m;4-5
COMISS/D UCOMISS/D ;r,r/m;6-7
ANDPS/D ANDNPS/D ORPS/D XORPS/D;r,r/m;2-3
SQRTSS;r,r/m;23
SQRTPS;r,r/m;39
SQRTSD;r,r/m;38
SQRTPD;r,r/m;69
RSQRTSS;r,r/m;4-5
RSQRTPS;r,r/m;4-5
LDMXCSR;m;98
STMXCSR;m;
